               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 884,            0.025615,            0.043265,           0.0051171,             0.95759,             0.96084,             0.98189,             0.76412,            0.032222,             0.12674,           0.0071958,           0.0056292,           0.0056292,           0.0056292
                 885,            0.026096,            0.041899,           0.0052887,             0.95343,             0.96155,             0.98186,             0.76434,            0.032261,             0.12682,           0.0072533,           0.0056242,           0.0056242,           0.0056242
                 886,            0.026499,            0.040323,           0.0053829,              0.9462,             0.97166,             0.98231,              0.7637,            0.032286,             0.12709,           0.0072711,           0.0056193,           0.0056193,           0.0056193
                 887,            0.025019,            0.041725,           0.0050262,             0.95129,             0.96191,               0.983,             0.76462,            0.032324,             0.12738,           0.0073006,           0.0056143,           0.0056143,           0.0056143
                 888,            0.025725,            0.040945,           0.0052185,             0.94675,             0.96637,             0.98316,             0.76602,            0.032339,             0.12746,           0.0073277,           0.0056093,           0.0056093,           0.0056093
                 889,            0.026087,            0.040452,           0.0053407,             0.94865,             0.96368,             0.98218,             0.76454,            0.032316,             0.12696,           0.0073327,           0.0056044,           0.0056044,           0.0056044
                 890,            0.026012,            0.041578,           0.0052206,             0.95027,             0.95977,             0.98273,             0.76542,            0.032274,             0.12708,           0.0073505,           0.0055995,           0.0055995,           0.0055995
                 891,            0.025758,            0.041195,           0.0052588,             0.95015,             0.95835,              0.9825,             0.76584,            0.032331,             0.12661,            0.007348,           0.0055945,           0.0055945,           0.0055945
                 892,             0.02694,            0.040845,           0.0054367,             0.95148,             0.96004,               0.982,             0.76649,            0.032381,             0.12625,            0.007345,           0.0055895,           0.0055895,           0.0055895
                 893,            0.027956,            0.041474,           0.0055779,             0.95398,              0.9637,             0.98239,             0.76733,            0.032401,             0.12603,           0.0073141,           0.0055846,           0.0055846,           0.0055846
                 894,             0.02623,            0.040653,            0.005403,             0.95001,              0.9658,             0.98326,              0.7686,            0.032398,             0.12596,           0.0073318,           0.0055797,           0.0055797,           0.0055797
                 895,            0.024909,              0.0428,           0.0050001,             0.94716,             0.96654,             0.98316,              0.7676,            0.032418,             0.12628,           0.0073457,           0.0055747,           0.0055747,           0.0055747
                 896,            0.025396,            0.041508,           0.0050791,             0.94867,              0.9665,             0.98363,             0.76713,            0.032414,             0.12623,           0.0073286,           0.0055698,           0.0055698,           0.0055698
                 897,            0.025635,            0.041518,           0.0051519,             0.94888,             0.96621,              0.9837,             0.76612,            0.032389,             0.12635,           0.0073206,           0.0055648,           0.0055648,           0.0055648
                 898,            0.026013,            0.044223,           0.0051148,               0.947,             0.96988,             0.98263,             0.76578,            0.032412,             0.12631,           0.0073174,           0.0055598,           0.0055598,           0.0055598
                 899,            0.025663,            0.041913,           0.0051395,             0.95064,             0.96678,               0.982,             0.76551,            0.032339,              0.1261,             0.00731,           0.0055549,           0.0055549,           0.0055549
                 900,            0.025583,             0.04091,           0.0051666,             0.95225,              0.9648,             0.98167,             0.76461,            0.032302,             0.12605,           0.0073087,             0.00555,             0.00555,             0.00555
                 901,            0.025905,            0.041252,           0.0052787,             0.95206,              0.9677,             0.98251,             0.76705,            0.032304,             0.12618,           0.0073009,            0.005545,            0.005545,            0.005545
                 902,            0.025409,            0.041323,           0.0051252,              0.9508,             0.96877,             0.98361,             0.76879,             0.03232,             0.12606,           0.0072597,             0.00554,             0.00554,             0.00554
                 903,            0.025035,            0.041693,           0.0051183,             0.95242,             0.96586,             0.98433,             0.76966,            0.032398,             0.12608,           0.0071981,           0.0055351,           0.0055351,           0.0055351
                 904,            0.024881,            0.042318,           0.0049918,             0.95519,             0.96473,             0.98465,             0.77018,             0.03234,             0.12603,           0.0071912,           0.0055302,           0.0055302,           0.0055302
                 905,            0.025284,            0.040077,           0.0051703,             0.95434,             0.96513,             0.98461,             0.76737,            0.032315,             0.12591,           0.0071807,           0.0055252,           0.0055252,           0.0055252
                 906,            0.025335,            0.041121,           0.0050644,              0.9521,             0.96282,              0.9841,             0.76743,            0.032241,             0.12598,           0.0071365,           0.0055202,           0.0055202,           0.0055202
                 907,            0.025932,            0.040125,           0.0052899,             0.95215,             0.96109,             0.98265,             0.76637,             0.03218,             0.12603,           0.0070942,           0.0055153,           0.0055153,           0.0055153
                 908,            0.025603,            0.042214,           0.0051481,             0.95314,             0.95862,             0.98247,             0.76617,            0.032189,             0.12591,           0.0071017,           0.0055103,           0.0055103,           0.0055103
                 909,            0.025406,            0.041171,           0.0051384,             0.95455,             0.96001,              0.9823,             0.76619,            0.032194,             0.12617,           0.0070976,           0.0055054,           0.0055054,           0.0055054
                 910,            0.024609,            0.042101,           0.0049012,             0.95552,             0.95923,             0.98228,             0.76729,            0.032165,              0.1259,           0.0071024,           0.0055005,           0.0055005,           0.0055005
                 911,            0.025944,            0.040302,           0.0052605,             0.95356,             0.95862,             0.98095,             0.76743,            0.032169,             0.12585,           0.0071912,           0.0054955,           0.0054955,           0.0054955
                 912,            0.025516,            0.042004,           0.0050966,             0.95439,             0.96079,             0.98063,             0.76737,            0.032208,             0.12682,           0.0072762,           0.0054905,           0.0054905,           0.0054905
                 913,            0.024945,            0.040046,           0.0051054,              0.9544,             0.95818,             0.98021,             0.76569,             0.03225,             0.12753,           0.0073279,           0.0054856,           0.0054856,           0.0054856
                 914,            0.026751,            0.040199,           0.0054472,             0.95589,             0.95691,             0.98005,             0.76565,            0.032281,             0.12793,           0.0073112,           0.0054807,           0.0054807,           0.0054807
                 915,            0.025472,            0.042839,           0.0050148,              0.9506,             0.96073,             0.97986,             0.76582,            0.032264,             0.12757,           0.0072283,           0.0054757,           0.0054757,           0.0054757
                 916,            0.026733,            0.042336,           0.0053383,             0.95069,             0.95996,             0.98023,             0.76687,            0.032247,             0.12739,           0.0071713,           0.0054707,           0.0054707,           0.0054707
                 917,            0.025241,            0.040213,           0.0051684,             0.94756,             0.96155,             0.98103,             0.76539,            0.032252,             0.12832,           0.0071452,           0.0054658,           0.0054658,           0.0054658
                 918,            0.024716,            0.041317,           0.0049068,             0.95056,             0.95616,             0.98127,             0.76506,            0.032256,             0.12907,           0.0071301,           0.0054608,           0.0054608,           0.0054608
                 919,            0.024773,            0.041116,           0.0049736,             0.94939,             0.95591,             0.98149,             0.76298,            0.032269,             0.12961,           0.0071246,           0.0054559,           0.0054559,           0.0054559
                 920,             0.02542,            0.042138,           0.0050378,             0.94943,             0.95689,             0.98137,             0.76293,            0.032297,             0.12969,           0.0070983,            0.005451,            0.005451,            0.005451
                 921,            0.026804,            0.042728,            0.005261,             0.95013,              0.9599,             0.98228,             0.76489,            0.032293,             0.12923,           0.0070686,            0.005446,            0.005446,            0.005446
                 922,            0.025183,            0.042634,           0.0049946,             0.94903,             0.96049,              0.9824,             0.76566,            0.032268,             0.12904,           0.0070658,            0.005441,            0.005441,            0.005441
                 923,            0.025436,            0.041901,           0.0051924,             0.95139,             0.95755,             0.98233,             0.76556,            0.032275,             0.12927,           0.0070708,           0.0054361,           0.0054361,           0.0054361
                 924,            0.024859,            0.040291,           0.0050381,             0.95257,             0.95645,              0.9824,             0.76509,             0.03224,             0.12901,           0.0070615,           0.0054312,           0.0054312,           0.0054312
                 925,            0.025682,            0.040051,           0.0052422,             0.95318,             0.95591,             0.98231,             0.76674,            0.032208,             0.12855,           0.0070763,           0.0054262,           0.0054262,           0.0054262
                 926,             0.02425,            0.041898,           0.0048458,             0.95133,             0.95755,             0.98244,             0.76827,            0.032186,             0.12838,           0.0070795,           0.0054212,           0.0054212,           0.0054212
                 927,            0.026139,            0.040685,           0.0053177,             0.95141,             0.95607,             0.98209,             0.76614,            0.032218,             0.12888,           0.0071162,           0.0054163,           0.0054163,           0.0054163
                 928,            0.025416,            0.039475,           0.0051717,             0.95217,             0.95968,             0.98205,             0.76703,            0.032226,             0.12955,           0.0071544,           0.0054114,           0.0054114,           0.0054114
                 929,             0.02539,            0.041925,           0.0050485,             0.95316,             0.95551,             0.98179,             0.76843,            0.032256,             0.13018,           0.0071354,           0.0054064,           0.0054064,           0.0054064
                 930,            0.026432,            0.041371,           0.0053211,             0.93697,             0.97147,             0.98213,             0.76758,            0.032286,             0.13073,           0.0070798,           0.0054015,           0.0054015,           0.0054015
                 931,            0.025424,            0.040923,           0.0051146,             0.93616,             0.97545,             0.98241,             0.76836,            0.032289,               0.131,           0.0070917,           0.0053965,           0.0053965,           0.0053965
                 932,            0.026077,             0.03985,           0.0053012,              0.9363,             0.97429,             0.98186,             0.76772,            0.032316,             0.13115,           0.0071148,           0.0053915,           0.0053915,           0.0053915
                 933,            0.025553,             0.04013,           0.0052234,             0.94826,              0.9601,             0.98143,             0.76633,            0.032379,             0.13119,           0.0071651,           0.0053866,           0.0053866,           0.0053866
                 934,            0.025717,            0.041055,           0.0050826,             0.94872,             0.95802,             0.98167,             0.76662,             0.03243,             0.13137,           0.0071846,           0.0053816,           0.0053816,           0.0053816
                 935,            0.025445,            0.041546,           0.0050507,             0.94887,             0.95872,             0.98117,             0.76733,            0.032467,             0.13137,           0.0072116,           0.0053767,           0.0053767,           0.0053767
                 936,            0.025278,            0.042414,           0.0049934,             0.94952,             0.96199,             0.98281,             0.76931,            0.032452,             0.13095,           0.0071992,           0.0053717,           0.0053717,           0.0053717
                 937,            0.024987,            0.042135,           0.0049832,             0.95286,             0.96345,              0.9835,             0.76841,              0.0325,              0.1308,           0.0071661,           0.0053668,           0.0053668,           0.0053668
                 938,            0.025486,            0.040336,           0.0051273,             0.95369,             0.96497,             0.98383,             0.76857,            0.032444,             0.13049,           0.0071702,           0.0053619,           0.0053619,           0.0053619
                 939,            0.025364,            0.041601,           0.0050645,             0.95399,             0.96419,             0.98462,             0.76944,             0.03242,             0.13078,           0.0072057,           0.0053569,           0.0053569,           0.0053569
                 940,            0.025111,            0.042175,           0.0049564,             0.95564,             0.96195,             0.98466,             0.77085,            0.032428,             0.13071,           0.0072544,            0.005352,            0.005352,            0.005352
                 941,            0.024695,            0.040314,           0.0050484,             0.95362,              0.9607,             0.98417,             0.76887,             0.03243,             0.13051,           0.0073315,            0.005347,            0.005347,            0.005347
                 942,            0.026879,             0.03997,           0.0054295,              0.9521,             0.96093,             0.98354,             0.76887,            0.032407,             0.13036,           0.0073645,           0.0053421,           0.0053421,           0.0053421
                 943,            0.026451,            0.041242,           0.0052506,             0.95265,             0.95857,             0.98315,             0.76997,            0.032386,             0.13018,            0.007386,           0.0053371,           0.0053371,           0.0053371
                 944,            0.025637,            0.041001,           0.0051808,             0.95015,             0.95862,             0.98258,             0.76663,            0.032344,             0.12965,           0.0073718,           0.0053321,           0.0053321,           0.0053321
                 945,            0.024883,            0.039927,           0.0050686,             0.94941,             0.95934,             0.98235,              0.7662,            0.032305,             0.12939,           0.0073398,           0.0053272,           0.0053272,           0.0053272
                 946,            0.026233,            0.041814,           0.0051761,             0.95223,             0.95821,             0.98238,             0.76642,            0.032275,             0.12938,           0.0073192,           0.0053223,           0.0053223,           0.0053223
                 947,            0.025994,            0.042616,           0.0051419,              0.9539,             0.95864,             0.98222,             0.76657,            0.032275,             0.12905,           0.0073739,           0.0053173,           0.0053173,           0.0053173
                 948,             0.02672,            0.038469,           0.0054723,             0.95465,             0.95693,             0.98222,             0.76704,            0.032275,              0.1289,            0.007468,           0.0053124,           0.0053124,           0.0053124
                 949,            0.024564,            0.041525,           0.0048937,             0.95713,             0.95214,             0.98192,             0.76455,            0.032253,             0.12896,           0.0075394,           0.0053074,           0.0053074,           0.0053074
                 950,            0.025523,            0.040415,           0.0051881,              0.9552,             0.95067,             0.98215,             0.76274,            0.032255,             0.12932,           0.0075664,           0.0053025,           0.0053025,           0.0053025
                 951,             0.02519,             0.04081,           0.0050571,             0.95404,             0.95003,             0.98229,              0.7632,            0.032321,             0.12972,           0.0075797,           0.0052975,           0.0052975,           0.0052975
                 952,             0.02457,            0.041726,           0.0048723,             0.95381,             0.94982,             0.98295,             0.76401,            0.032353,             0.12988,           0.0075504,           0.0052925,           0.0052925,           0.0052925
                 953,            0.024654,            0.040257,           0.0049835,              0.9518,             0.95134,             0.98317,             0.76472,            0.032406,             0.12988,           0.0074597,           0.0052876,           0.0052876,           0.0052876
                 954,            0.024844,            0.040212,           0.0049802,             0.95318,             0.95463,             0.98226,             0.76203,             0.03246,             0.12988,           0.0074084,           0.0052827,           0.0052827,           0.0052827
                 955,            0.025768,            0.040051,           0.0052318,             0.95237,             0.95586,             0.98262,             0.76179,            0.032455,             0.12973,           0.0073993,           0.0052777,           0.0052777,           0.0052777
                 956,            0.025521,            0.040794,           0.0050333,             0.95259,              0.9575,             0.98292,             0.76111,            0.032414,             0.12952,           0.0074057,           0.0052727,           0.0052727,           0.0052727
                 957,             0.02558,            0.039281,           0.0052926,              0.9558,             0.95686,             0.98279,             0.76116,            0.032443,             0.12922,           0.0074341,           0.0052678,           0.0052678,           0.0052678
                 958,             0.02427,            0.040864,           0.0048596,             0.95584,             0.95567,             0.98376,             0.76185,            0.032464,              0.1292,           0.0074139,           0.0052629,           0.0052629,           0.0052629
                 959,            0.024507,            0.039791,           0.0050014,             0.95582,             0.95516,             0.98363,             0.76165,            0.032439,             0.12953,           0.0073899,           0.0052579,           0.0052579,           0.0052579
                 960,            0.026772,            0.041755,           0.0052378,             0.95666,             0.95523,             0.98304,             0.76336,            0.032428,              0.1292,           0.0073931,           0.0052529,           0.0052529,           0.0052529
                 961,            0.025996,            0.042872,           0.0051081,             0.95186,             0.95517,             0.98239,             0.76202,            0.032409,             0.12883,           0.0073739,            0.005248,            0.005248,            0.005248
                 962,             0.02628,            0.039749,           0.0053478,             0.95048,             0.95436,             0.98226,             0.76331,            0.032403,             0.12855,           0.0073526,            0.005243,            0.005243,            0.005243
                 963,             0.02542,            0.040131,           0.0051799,             0.94987,             0.95411,              0.9828,             0.76352,             0.03237,             0.12852,           0.0073398,           0.0052381,           0.0052381,           0.0052381
                 964,            0.024245,            0.040492,           0.0048486,             0.94988,             0.95669,             0.98285,             0.76301,            0.032317,             0.12813,           0.0072835,           0.0052331,           0.0052331,           0.0052331
                 965,            0.025373,            0.039129,            0.005202,             0.94625,              0.9651,             0.98442,               0.766,            0.032249,             0.12772,           0.0071947,           0.0052282,           0.0052282,           0.0052282
                 966,            0.025387,             0.04211,           0.0049858,             0.94421,             0.96584,              0.9842,             0.76653,            0.032226,             0.12763,           0.0071439,           0.0052233,           0.0052233,           0.0052233
                 967,            0.025291,            0.039593,           0.0050769,             0.94643,             0.96383,               0.984,             0.76573,            0.032208,              0.1275,           0.0071061,           0.0052183,           0.0052183,           0.0052183
                 968,            0.025025,            0.040346,           0.0050801,             0.94443,             0.96463,             0.98402,             0.76679,            0.032196,             0.12726,           0.0070786,           0.0052134,           0.0052134,           0.0052134
                 969,            0.025263,            0.039924,           0.0050493,             0.94694,             0.96451,              0.9837,             0.76515,            0.032189,             0.12723,           0.0070296,           0.0052084,           0.0052084,           0.0052084
                 970,            0.025613,            0.039595,           0.0051766,             0.94698,             0.96494,             0.98329,             0.76498,            0.032172,              0.1273,           0.0069907,           0.0052035,           0.0052035,           0.0052035
                 971,            0.024686,             0.03995,           0.0050582,              0.9453,              0.9657,              0.9823,             0.76606,            0.032173,             0.12741,           0.0070191,           0.0051985,           0.0051985,           0.0051985
                 972,             0.02658,            0.041544,           0.0052082,             0.94779,             0.96518,             0.98164,             0.76521,            0.032182,             0.12785,           0.0070979,           0.0051935,           0.0051935,           0.0051935
                 973,            0.026554,            0.039661,           0.0053407,             0.94947,             0.95948,             0.98116,              0.7628,            0.032245,             0.12821,           0.0071885,           0.0051886,           0.0051886,           0.0051886
                 974,            0.025677,            0.040582,           0.0050977,             0.95257,              0.9565,             0.98076,             0.76292,            0.032296,              0.1283,           0.0072432,           0.0051837,           0.0051837,           0.0051837
                 975,            0.025074,             0.03957,           0.0051575,             0.95204,             0.95606,             0.98055,             0.76223,            0.032325,             0.12862,           0.0072713,           0.0051787,           0.0051787,           0.0051787
                 976,            0.025711,            0.040199,           0.0051363,             0.94947,             0.95971,              0.9805,             0.76147,            0.032323,             0.12904,            0.007286,           0.0051737,           0.0051737,           0.0051737
                 977,            0.025778,            0.041177,           0.0050707,             0.94916,             0.96002,             0.98058,             0.76306,             0.03235,              0.1291,           0.0073022,           0.0051688,           0.0051688,           0.0051688
                 978,            0.026076,            0.039782,           0.0053089,             0.95229,             0.95742,             0.98131,             0.76383,             0.03233,             0.12885,           0.0072954,           0.0051639,           0.0051639,           0.0051639
                 979,            0.025114,            0.041726,             0.00493,             0.95208,             0.95745,             0.98023,             0.76321,            0.032308,             0.12881,           0.0073027,           0.0051589,           0.0051589,           0.0051589
                 980,            0.026438,            0.041152,           0.0052659,              0.9425,             0.96382,             0.97994,             0.76366,            0.032297,              0.1285,           0.0073064,           0.0051539,           0.0051539,           0.0051539
                 981,            0.024959,            0.039646,           0.0051542,             0.94271,             0.96546,             0.97927,             0.76224,              0.0323,             0.12837,           0.0072956,            0.005149,            0.005149,            0.005149
                 982,            0.025063,             0.03924,           0.0050749,             0.94381,             0.96334,             0.97948,             0.76254,            0.032318,             0.12849,            0.007294,           0.0051441,           0.0051441,           0.0051441
                 983,            0.025071,            0.038979,           0.0051205,             0.94294,             0.96162,             0.97833,             0.76195,             0.03232,             0.12854,              0.0073,           0.0051391,           0.0051391,           0.0051391
                 984,            0.024786,            0.039306,           0.0049678,             0.94852,              0.9601,             0.97717,              0.7613,            0.032339,             0.12886,           0.0072775,           0.0051341,           0.0051341,           0.0051341
                 985,            0.024756,            0.040281,           0.0048981,             0.94651,             0.96722,             0.97783,             0.76202,            0.032363,             0.12879,           0.0072425,           0.0051292,           0.0051292,           0.0051292
                 986,            0.025502,            0.038469,           0.0052271,             0.94738,             0.96648,             0.97777,             0.76365,            0.032333,             0.12842,           0.0072407,           0.0051243,           0.0051243,           0.0051243
                 987,            0.024941,            0.039858,           0.0050167,             0.94802,             0.96605,             0.97849,             0.76479,            0.032324,             0.12819,           0.0072418,           0.0051193,           0.0051193,           0.0051193
                 988,            0.025439,            0.039627,           0.0051687,             0.94835,             0.96333,             0.97874,             0.76426,            0.032304,             0.12805,            0.007226,           0.0051144,           0.0051144,           0.0051144
                 989,            0.024622,            0.039951,           0.0048899,             0.94663,             0.96911,             0.97952,             0.76621,            0.032272,             0.12792,           0.0071917,           0.0051094,           0.0051094,           0.0051094
                 990,            0.025297,            0.039826,           0.0051016,              0.9501,             0.96785,             0.97961,             0.76647,            0.032253,             0.12758,           0.0071725,           0.0051045,           0.0051045,           0.0051045
                 991,            0.024157,            0.040773,           0.0048085,             0.95322,             0.96764,             0.97957,             0.76567,            0.032236,             0.12736,           0.0071958,           0.0050995,           0.0050995,           0.0050995
                 992,             0.02566,            0.040255,           0.0051228,             0.95279,             0.96521,             0.97951,             0.76674,            0.032227,             0.12736,           0.0071661,           0.0050945,           0.0050945,           0.0050945
                 993,            0.024691,             0.03843,           0.0050529,             0.95582,             0.96045,             0.97975,             0.76769,              0.0322,             0.12746,           0.0071482,           0.0050896,           0.0050896,           0.0050896
                 994,            0.025623,            0.040303,           0.0050464,             0.95489,             0.96142,             0.97983,             0.76735,            0.032184,             0.12764,           0.0071663,           0.0050847,           0.0050847,           0.0050847
                 995,            0.025113,            0.041988,           0.0048894,             0.95301,             0.96414,             0.97969,             0.76635,            0.032203,             0.12807,           0.0071917,           0.0050797,           0.0050797,           0.0050797
                 996,            0.024737,            0.040082,           0.0049744,             0.95471,             0.96442,             0.97933,             0.76523,            0.032211,             0.12826,           0.0071793,           0.0050747,           0.0050747,           0.0050747
                 997,            0.025637,            0.040717,           0.0050774,             0.95418,             0.96357,             0.97943,             0.76545,            0.032221,             0.12825,           0.0071255,           0.0050698,           0.0050698,           0.0050698
                 998,            0.025078,            0.037842,           0.0051384,             0.95526,             0.96157,              0.9795,              0.7654,            0.032208,              0.1283,           0.0071228,           0.0050649,           0.0050649,           0.0050649
                 999,            0.024863,            0.039543,           0.0050723,             0.95727,             0.95927,             0.97968,             0.76597,            0.032185,             0.12841,           0.0070834,           0.0050599,           0.0050599,           0.0050599
                1000,            0.025758,            0.040903,           0.0051149,             0.96295,             0.95583,             0.97997,             0.76805,            0.032172,             0.12842,           0.0070502,           0.0050549,           0.0050549,           0.0050549
                1001,             0.02523,            0.040524,           0.0050078,             0.96344,             0.95823,             0.98034,             0.76721,            0.032165,             0.12847,           0.0070079,             0.00505,             0.00505,             0.00505
                1002,            0.025011,            0.039899,           0.0050469,             0.96125,             0.95939,             0.98047,             0.76811,            0.032147,             0.12829,           0.0069798,            0.005045,            0.005045,            0.005045
                1003,            0.026007,            0.038007,           0.0053926,              0.9596,             0.96178,             0.98046,             0.76968,            0.032148,             0.12837,           0.0069846,           0.0050401,           0.0050401,           0.0050401
                1004,            0.025825,             0.04002,           0.0050856,             0.96034,             0.96019,             0.98064,             0.76872,            0.032164,             0.12883,            0.007001,           0.0050352,           0.0050352,           0.0050352
                1005,            0.024605,            0.040221,           0.0049526,             0.95968,             0.95969,             0.98088,             0.76857,            0.032187,             0.12925,            0.007001,           0.0050302,           0.0050302,           0.0050302
                1006,            0.025456,            0.039312,           0.0051439,             0.96097,             0.95839,             0.98083,              0.7688,            0.032196,             0.12944,           0.0070058,           0.0050253,           0.0050253,           0.0050253
                1007,             0.02365,            0.039013,           0.0047483,             0.95672,             0.95923,             0.98087,             0.76754,            0.032198,             0.12946,           0.0069974,           0.0050203,           0.0050203,           0.0050203
                1008,            0.025265,            0.039465,            0.005035,              0.9565,             0.95951,             0.98132,             0.76782,            0.032203,              0.1298,           0.0069463,           0.0050154,           0.0050154,           0.0050154
                1009,            0.025719,            0.039485,            0.005189,             0.94796,              0.9707,             0.98158,             0.76773,            0.032203,             0.13011,           0.0069003,           0.0050104,           0.0050104,           0.0050104
                1010,            0.025099,            0.040637,           0.0050352,             0.95054,             0.97056,             0.98181,             0.76782,            0.032216,             0.13018,           0.0068811,           0.0050055,           0.0050055,           0.0050055
                1011,            0.026212,            0.038299,           0.0053219,             0.95106,             0.97219,             0.98154,             0.76699,            0.032238,             0.13008,           0.0068722,           0.0050005,           0.0050005,           0.0050005
                1012,            0.024164,            0.038961,           0.0049082,             0.95009,             0.97215,             0.98168,             0.76768,            0.032241,             0.12992,           0.0068589,           0.0049956,           0.0049956,           0.0049956
                1013,            0.025837,            0.038721,           0.0052387,             0.95079,             0.97104,             0.98138,             0.76711,            0.032246,             0.12961,           0.0068644,           0.0049906,           0.0049906,           0.0049906
                1014,             0.02636,            0.039972,            0.005276,             0.95146,                0.97,             0.98111,              0.7661,            0.032236,             0.12941,           0.0068676,           0.0049857,           0.0049857,           0.0049857
                1015,            0.024884,            0.041001,           0.0049868,             0.95221,             0.97002,             0.98095,             0.76774,            0.032222,             0.12907,            0.006831,           0.0049807,           0.0049807,           0.0049807
                1016,            0.025518,            0.039645,           0.0051675,             0.95097,             0.96801,             0.98134,             0.76883,            0.032209,             0.12888,           0.0068353,           0.0049758,           0.0049758,           0.0049758
                1017,            0.025368,            0.039297,           0.0051421,             0.95309,             0.96746,             0.98147,             0.76798,            0.032209,               0.129,           0.0068651,           0.0049708,           0.0049708,           0.0049708
                1018,            0.025236,            0.038609,           0.0050564,             0.95297,             0.96762,             0.98118,             0.76714,            0.032214,             0.12902,           0.0068937,           0.0049659,           0.0049659,           0.0049659
                1019,            0.025552,            0.038453,           0.0052054,             0.95317,             0.96769,             0.98075,             0.76668,            0.032235,             0.12901,           0.0069404,           0.0049609,           0.0049609,           0.0049609
                1020,            0.024981,             0.03935,           0.0049805,             0.95308,             0.96765,             0.98023,             0.76564,             0.03225,             0.12908,           0.0069722,            0.004956,            0.004956,            0.004956
                1021,            0.024639,            0.040194,           0.0048811,             0.95229,             0.96765,             0.98053,             0.76617,            0.032257,             0.12924,           0.0069994,            0.004951,            0.004951,            0.004951
                1022,            0.024923,            0.038857,           0.0050436,             0.95208,             0.96537,             0.98016,             0.76594,            0.032253,               0.129,           0.0070242,           0.0049461,           0.0049461,           0.0049461
                1023,            0.026007,            0.039657,           0.0052993,             0.95206,             0.96606,             0.97984,             0.76609,            0.032248,             0.12862,            0.007031,           0.0049411,           0.0049411,           0.0049411
                1024,            0.024333,             0.03868,            0.004888,             0.95205,             0.96551,             0.97966,             0.76568,            0.032242,             0.12846,           0.0070459,           0.0049362,           0.0049362,           0.0049362
                1025,            0.025002,            0.038914,           0.0050764,             0.95301,             0.96476,             0.98034,             0.76771,            0.032234,             0.12852,           0.0070347,           0.0049312,           0.0049312,           0.0049312
                1026,            0.025011,            0.038866,           0.0050432,             0.95255,             0.96464,             0.98016,             0.76572,            0.032225,             0.12882,           0.0070319,           0.0049263,           0.0049263,           0.0049263
                1027,            0.025344,            0.039677,           0.0050831,             0.95184,             0.96495,             0.98048,             0.76719,            0.032235,             0.12902,           0.0070312,           0.0049213,           0.0049213,           0.0049213
                1028,            0.024903,            0.041463,           0.0048582,              0.9521,             0.96411,             0.98013,             0.76704,            0.032225,             0.12897,           0.0070638,           0.0049164,           0.0049164,           0.0049164
                1029,            0.024705,            0.040981,           0.0048993,              0.9521,             0.96252,             0.98027,             0.76765,            0.032212,             0.12857,           0.0071134,           0.0049114,           0.0049114,           0.0049114
                1030,            0.024446,            0.038301,           0.0049538,              0.9524,             0.96282,             0.98029,             0.76764,            0.032196,             0.12829,            0.007145,           0.0049065,           0.0049065,           0.0049065
                1031,            0.024005,            0.040436,           0.0047658,              0.9527,             0.96272,             0.97937,             0.76676,            0.032164,             0.12803,            0.007178,           0.0049015,           0.0049015,           0.0049015
                1032,            0.024602,             0.03791,           0.0050048,             0.95279,             0.96345,             0.97996,             0.76718,            0.032125,              0.1278,           0.0072025,           0.0048966,           0.0048966,           0.0048966
                1033,            0.025044,             0.03791,           0.0050792,              0.9515,             0.96352,             0.98006,             0.76608,            0.032097,             0.12772,           0.0072256,           0.0048916,           0.0048916,           0.0048916
                1034,            0.025794,            0.040498,           0.0051225,             0.95221,             0.96331,             0.98009,             0.76626,            0.032086,             0.12763,           0.0072274,           0.0048867,           0.0048867,           0.0048867
                1035,            0.025379,            0.040962,           0.0050649,              0.9526,             0.96323,             0.98052,             0.76697,            0.032079,             0.12757,           0.0072148,           0.0048817,           0.0048817,           0.0048817
                1036,            0.025259,            0.039547,           0.0050988,             0.95228,             0.96357,             0.98035,             0.76757,             0.03206,             0.12768,           0.0071835,           0.0048768,           0.0048768,           0.0048768
                1037,            0.024158,            0.039082,           0.0048417,             0.95137,             0.96435,              0.9808,             0.76497,            0.032039,             0.12773,           0.0071473,           0.0048718,           0.0048718,           0.0048718
