               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 336,            0.032909,            0.072712,                   0,             0.99305,              0.9879,             0.99465,             0.78046,            0.032093,            0.091061,                   0,           0.0003367,           0.0003367,           0.0003367
                 337,            0.033135,            0.072743,                   0,             0.99211,              0.9945,             0.99466,             0.78199,            0.032247,            0.092651,                   0,          0.00033472,          0.00033472,          0.00033472
                 338,            0.031395,            0.073676,                   0,              0.9927,             0.99308,             0.99472,             0.78422,            0.031792,            0.092217,                   0,          0.00033274,          0.00033274,          0.00033274
                 339,            0.031564,            0.072329,                   0,             0.99112,             0.99212,             0.99475,             0.79033,            0.031803,            0.089968,                   0,          0.00033076,          0.00033076,          0.00033076
                 340,             0.03141,            0.072351,                   0,             0.99211,             0.99384,             0.99476,             0.79401,            0.031658,             0.09235,                   0,          0.00032878,          0.00032878,          0.00032878
                 341,             0.03058,            0.072077,                   0,             0.99211,             0.99458,             0.99475,             0.79001,            0.031695,            0.092012,                   0,           0.0003268,           0.0003268,           0.0003268
                 342,            0.031605,            0.070912,                   0,             0.99209,             0.99161,              0.9947,             0.78845,            0.031488,            0.091994,                   0,          0.00032482,          0.00032482,          0.00032482
                 343,            0.031651,            0.071571,                   0,             0.99208,             0.99006,              0.9947,             0.78796,            0.031764,            0.094391,                   0,          0.00032284,          0.00032284,          0.00032284
                 344,             0.03146,            0.070897,                   0,             0.99208,             0.99079,             0.99462,             0.78636,            0.031853,            0.094388,                   0,          0.00032086,          0.00032086,          0.00032086
                 345,            0.031145,            0.072018,                   0,             0.99208,             0.99077,             0.99471,             0.78883,            0.031521,            0.091222,                   0,          0.00031888,          0.00031888,          0.00031888
                 346,            0.030548,            0.071469,                   0,             0.99196,             0.98617,              0.9943,             0.79111,             0.03151,            0.090245,                   0,           0.0003169,           0.0003169,           0.0003169
                 347,            0.032011,            0.069723,                   0,             0.99203,             0.98413,              0.9942,             0.78854,             0.03152,            0.092895,                   0,          0.00031492,          0.00031492,          0.00031492
                 348,            0.031404,            0.072636,                   0,             0.99204,             0.98502,             0.99433,             0.78222,            0.032185,             0.09563,                   0,          0.00031294,          0.00031294,          0.00031294
                 349,            0.032062,            0.069733,                   0,             0.99208,             0.99057,             0.99461,             0.78318,            0.031809,            0.095096,                   0,          0.00031096,          0.00031096,          0.00031096
                 350,            0.031983,            0.072317,                   0,             0.99207,             0.98865,             0.99475,             0.78755,            0.031582,            0.094259,                   0,          0.00030898,          0.00030898,          0.00030898
                 351,            0.030775,            0.071674,                   0,             0.99188,             0.99407,             0.99465,             0.79116,            0.031794,            0.092899,                   0,            0.000307,            0.000307,            0.000307
                 352,            0.031046,            0.070384,                   0,             0.99178,             0.99308,             0.99463,             0.78651,            0.031938,            0.094023,                   0,          0.00030502,          0.00030502,          0.00030502
                 353,            0.030431,            0.072319,                   0,             0.99169,             0.99111,             0.99475,             0.78804,            0.031731,            0.094455,                   0,          0.00030304,          0.00030304,          0.00030304
                 354,            0.030631,            0.072115,                   0,             0.99211,             0.99353,             0.99468,             0.78874,            0.031784,            0.093656,                   0,          0.00030106,          0.00030106,          0.00030106
                 355,            0.030104,            0.072726,                   0,             0.99112,             0.99302,             0.99464,             0.79005,            0.031792,            0.090836,                   0,          0.00029908,          0.00029908,          0.00029908
                 356,            0.030721,            0.071278,                   0,             0.99111,             0.99144,             0.99459,             0.78887,            0.031955,            0.091877,                   0,           0.0002971,           0.0002971,           0.0002971
                 357,            0.030715,             0.07185,                   0,             0.99209,              0.9909,             0.99455,             0.77997,            0.032165,              0.0949,                   0,          0.00029512,          0.00029512,          0.00029512
                 358,            0.030971,            0.071521,                   0,             0.99209,             0.99093,             0.99446,             0.78466,            0.032038,            0.096437,                   0,          0.00029314,          0.00029314,          0.00029314
                 359,            0.031515,            0.070458,                   0,             0.99015,             0.99322,             0.99441,             0.78809,            0.031828,            0.094925,                   0,          0.00029116,          0.00029116,          0.00029116
                 360,            0.031668,            0.070014,                   0,             0.99112,              0.9923,             0.99461,             0.78655,            0.031915,            0.094516,                   0,          0.00028918,          0.00028918,          0.00028918
                 361,            0.030886,            0.070438,                   0,             0.99074,             0.98617,             0.99457,             0.79126,            0.031723,            0.095567,                   0,           0.0002872,           0.0002872,           0.0002872
                 362,            0.029908,            0.071802,                   0,             0.99161,             0.98221,             0.99231,             0.78811,            0.031858,            0.096314,                   0,          0.00028522,          0.00028522,          0.00028522
                 363,             0.03002,            0.072208,                   0,             0.99107,             0.98711,             0.99473,             0.78547,            0.031921,            0.097516,                   0,          0.00028324,          0.00028324,          0.00028324
                 364,             0.03047,            0.069448,                   0,             0.99205,             0.98674,             0.99464,             0.78482,            0.031902,            0.094941,                   0,          0.00028126,          0.00028126,          0.00028126
                 365,            0.031784,            0.070085,                   0,             0.99107,             0.98685,             0.99386,             0.78422,            0.031714,            0.092707,                   0,          0.00027928,          0.00027928,          0.00027928
                 366,             0.03144,            0.068799,                   0,             0.99206,             0.98749,             0.99443,             0.78274,            0.032059,            0.095446,                   0,           0.0002773,           0.0002773,           0.0002773
                 367,            0.031385,            0.069452,                   0,             0.99168,             0.98913,             0.99465,              0.7842,            0.032078,            0.097603,                   0,          0.00027532,          0.00027532,          0.00027532
                 368,             0.03125,            0.068759,                   0,             0.99044,             0.98617,             0.99472,             0.78505,            0.031837,            0.097069,                   0,          0.00027334,          0.00027334,          0.00027334
                 369,            0.030654,            0.070507,                   0,             0.99194,             0.99012,             0.99482,             0.78882,            0.031779,            0.095233,                   0,          0.00027136,          0.00027136,          0.00027136
                 370,            0.030597,            0.069824,                   0,             0.99207,             0.98895,             0.99482,             0.79116,            0.031704,            0.094105,                   0,          0.00026938,          0.00026938,          0.00026938
                 371,            0.031112,            0.068731,                   0,              0.9916,             0.99209,              0.9947,             0.78284,            0.031789,            0.094491,                   0,           0.0002674,           0.0002674,           0.0002674
                 372,            0.030744,            0.068143,                   0,             0.99209,             0.99209,             0.99477,             0.78412,            0.031642,             0.09524,                   0,          0.00026542,          0.00026542,          0.00026542
                 373,            0.031686,            0.067382,                   0,             0.99198,             0.99012,             0.99484,             0.78934,            0.031624,            0.094925,                   0,          0.00026344,          0.00026344,          0.00026344
                 374,            0.030962,            0.068256,                   0,             0.99196,             0.99012,             0.99487,             0.78942,            0.031825,            0.095242,                   0,          0.00026146,          0.00026146,          0.00026146
                 375,             0.03118,             0.06833,                   0,             0.99207,             0.98847,             0.99481,             0.78632,             0.03171,            0.096097,                   0,          0.00025948,          0.00025948,          0.00025948
                 376,            0.030526,             0.06883,                   0,             0.99104,             0.98315,              0.9944,             0.78414,            0.031871,            0.097328,                   0,           0.0002575,           0.0002575,           0.0002575
                 377,            0.030894,             0.06851,                   0,             0.99092,             0.98913,             0.99455,             0.78551,            0.031775,            0.099155,                   0,          0.00025552,          0.00025552,          0.00025552
                 378,            0.030597,            0.068698,                   0,             0.99107,             0.98747,             0.99417,              0.7819,             0.03199,             0.09865,                   0,          0.00025354,          0.00025354,          0.00025354
                 379,            0.029478,             0.06931,                   0,             0.99162,             0.98419,             0.99235,             0.78579,            0.031904,            0.097365,                   0,          0.00025156,          0.00025156,          0.00025156
                 380,            0.030003,            0.068693,                   0,             0.99176,              0.9832,             0.99251,              0.7886,            0.031895,             0.09744,                   0,          0.00024958,          0.00024958,          0.00024958
                 381,            0.029693,            0.069115,                   0,             0.99203,             0.98394,             0.99221,              0.7857,            0.031846,            0.097219,                   0,           0.0002476,           0.0002476,           0.0002476
                 382,            0.029363,             0.06796,                   0,             0.99205,             0.98684,             0.99399,             0.78757,            0.031758,            0.097178,                   0,          0.00024562,          0.00024562,          0.00024562
                 383,            0.030022,             0.06836,                   0,             0.99144,             0.98913,             0.99472,             0.78493,            0.031624,            0.099139,                   0,          0.00024364,          0.00024364,          0.00024364
                 384,            0.029402,             0.06922,                   0,             0.99208,              0.9898,             0.99464,              0.7847,            0.031628,            0.094474,                   0,          0.00024166,          0.00024166,          0.00024166
                 385,            0.029886,            0.068699,                   0,              0.9915,             0.98617,             0.99209,              0.7868,            0.031615,            0.092069,                   0,          0.00023968,          0.00023968,          0.00023968
                 386,            0.031408,            0.066323,                   0,             0.99108,             0.98617,             0.99222,              0.7859,            0.031426,            0.092573,                   0,           0.0002377,           0.0002377,           0.0002377
                 387,            0.029902,            0.068118,                   0,             0.99209,             0.99142,              0.9947,             0.78941,            0.031528,            0.097184,                   0,          0.00023572,          0.00023572,          0.00023572
                 388,            0.030244,            0.067614,                   0,             0.99207,             0.98865,             0.99463,             0.78856,            0.031677,            0.097689,                   0,          0.00023374,          0.00023374,          0.00023374
                 389,            0.030825,            0.067146,                   0,             0.99187,             0.98913,             0.99465,             0.79147,            0.031587,            0.096673,                   0,          0.00023176,          0.00023176,          0.00023176
                 390,            0.030926,            0.066793,                   0,             0.99208,             0.99081,             0.99447,             0.79006,            0.031398,            0.095719,                   0,          0.00022978,          0.00022978,          0.00022978
                 391,             0.03057,            0.066183,                   0,             0.99013,              0.9909,             0.99463,             0.78942,            0.031471,            0.095915,                   0,           0.0002278,           0.0002278,           0.0002278
                 392,            0.029748,            0.068249,                   0,             0.99084,             0.99012,             0.99473,             0.78803,            0.031471,            0.096677,                   0,          0.00022582,          0.00022582,          0.00022582
                 393,            0.030006,            0.067738,                   0,             0.99086,             0.99012,             0.99476,             0.79136,            0.031455,            0.095473,                   0,          0.00022384,          0.00022384,          0.00022384
                 394,             0.03088,            0.066903,                   0,              0.9911,              0.9899,             0.99481,             0.79121,            0.031588,            0.094324,                   0,          0.00022186,          0.00022186,          0.00022186
                 395,            0.029257,            0.068456,                   0,             0.99207,             0.98937,             0.99486,             0.78927,            0.031563,            0.095294,                   0,          0.00021988,          0.00021988,          0.00021988
                 396,            0.031554,            0.065604,                   0,             0.99304,              0.9863,             0.99467,             0.78673,            0.031951,            0.096272,                   0,           0.0002179,           0.0002179,           0.0002179
                 397,            0.028824,            0.069771,                   0,             0.99206,             0.98804,              0.9943,             0.78702,            0.031712,            0.095054,                   0,          0.00021592,          0.00021592,          0.00021592
                 398,            0.029081,            0.068914,                   0,             0.99182,             0.98715,             0.99272,             0.79158,            0.031427,            0.092957,                   0,          0.00021394,          0.00021394,          0.00021394
                 399,            0.029685,            0.067336,                   0,             0.99205,             0.98602,             0.99257,             0.78956,             0.03134,            0.093241,                   0,          0.00021196,          0.00021196,          0.00021196
                 400,            0.030404,            0.065632,                   0,             0.99178,             0.98419,             0.99239,             0.78436,            0.031451,            0.095225,                   0,          0.00020998,          0.00020998,          0.00020998
                 401,            0.030754,             0.06587,                   0,             0.99302,              0.9845,             0.99239,             0.78688,            0.031409,             0.09555,                   0,            0.000208,            0.000208,            0.000208
                 402,            0.029783,              0.0658,                   0,             0.99119,             0.98814,             0.99477,             0.78715,             0.03136,            0.095496,                   0,          0.00020602,          0.00020602,          0.00020602
                 403,            0.030496,            0.067096,                   0,             0.99106,             0.98548,             0.99232,             0.78709,            0.031316,            0.096281,                   0,          0.00020404,          0.00020404,          0.00020404
                 404,            0.030388,            0.065905,                   0,             0.99204,              0.9855,             0.99237,             0.78695,            0.031517,            0.094908,                   0,          0.00020206,          0.00020206,          0.00020206
                 405,            0.029848,            0.065795,                   0,             0.99205,             0.98696,             0.99485,             0.78574,            0.031291,             0.09482,                   0,          0.00020008,          0.00020008,          0.00020008
                 406,            0.029697,            0.065997,                   0,             0.99209,             0.99085,             0.99483,             0.78251,            0.031472,            0.097983,                   0,           0.0001981,           0.0001981,           0.0001981
                 407,            0.030648,            0.065058,                   0,             0.99043,             0.98913,             0.99475,             0.78426,            0.031676,            0.098809,                   0,          0.00019612,          0.00019612,          0.00019612
                 408,            0.029481,            0.067508,                   0,             0.99206,             0.98754,              0.9943,             0.78547,            0.031815,            0.096443,                   0,          0.00019414,          0.00019414,          0.00019414
                 409,            0.028267,            0.067804,                   0,             0.99206,             0.98827,             0.99473,             0.78876,            0.031477,            0.095536,                   0,          0.00019216,          0.00019216,          0.00019216
                 410,            0.029695,             0.06583,                   0,             0.99206,             0.98752,             0.99244,             0.78651,            0.031493,            0.098642,                   0,          0.00019018,          0.00019018,          0.00019018
                 411,            0.029691,            0.066341,                   0,             0.99208,             0.98993,              0.9948,             0.78936,            0.031423,            0.099291,                   0,           0.0001882,           0.0001882,           0.0001882
                 412,            0.029456,            0.066331,                   0,              0.9911,             0.99009,             0.99472,             0.79131,            0.031479,            0.098749,                   0,          0.00018622,          0.00018622,          0.00018622
                 413,             0.02939,            0.066153,                   0,             0.99207,             0.99012,             0.99473,             0.78687,             0.03138,            0.097524,                   0,          0.00018424,          0.00018424,          0.00018424
                 414,            0.030018,            0.065326,                   0,             0.99208,             0.99042,             0.99482,             0.78635,            0.031604,            0.098521,                   0,          0.00018226,          0.00018226,          0.00018226
                 415,            0.030437,            0.064047,                   0,             0.99209,             0.99088,             0.99487,             0.79298,            0.031439,            0.098759,                   0,          0.00018028,          0.00018028,          0.00018028
                 416,            0.029864,             0.06555,                   0,             0.99208,              0.9905,             0.99478,             0.79088,            0.031524,            0.099159,                   0,           0.0001783,           0.0001783,           0.0001783
                 417,            0.029921,             0.06554,                   0,             0.99184,             0.99209,             0.99473,             0.78889,            0.031293,             0.10025,                   0,          0.00017632,          0.00017632,          0.00017632
                 418,             0.02939,             0.06626,                   0,             0.99168,             0.99209,             0.99476,             0.78794,            0.031332,             0.10024,                   0,          0.00017434,          0.00017434,          0.00017434
                 419,            0.028515,             0.06639,                   0,             0.99125,             0.98913,             0.99475,             0.79026,            0.031159,              0.0981,                   0,          0.00017236,          0.00017236,          0.00017236
                 420,            0.028397,            0.066501,                   0,             0.99133,             0.98814,             0.99475,              0.7902,            0.031186,            0.097628,                   0,          0.00017038,          0.00017038,          0.00017038
                 421,            0.028941,            0.065917,                   0,             0.99207,             0.98939,             0.99477,             0.79038,            0.031301,            0.099994,                   0,           0.0001684,           0.0001684,           0.0001684
                 422,             0.03005,            0.063553,                   0,             0.99209,             0.99115,             0.99472,             0.79078,            0.031391,             0.10064,                   0,          0.00016642,          0.00016642,          0.00016642
                 423,             0.02925,            0.063916,                   0,              0.9919,             0.99111,              0.9947,             0.79057,            0.031379,            0.099159,                   0,          0.00016444,          0.00016444,          0.00016444
                 424,            0.029015,            0.064914,                   0,             0.99041,             0.98913,             0.99442,             0.79333,            0.031327,            0.098701,                   0,          0.00016246,          0.00016246,          0.00016246
                 425,            0.029837,            0.064352,                   0,              0.9906,             0.99012,             0.99466,             0.78838,             0.03125,             0.10052,                   0,          0.00016048,          0.00016048,          0.00016048
                 426,            0.029201,            0.064914,                   0,             0.99176,             0.99012,             0.99469,             0.78645,            0.031427,             0.10168,                   0,           0.0001585,           0.0001585,           0.0001585
                 427,            0.028291,            0.065708,                   0,             0.99159,             0.99012,             0.99453,             0.78624,            0.031627,             0.10192,                   0,          0.00015652,          0.00015652,          0.00015652
                 428,             0.02846,            0.063537,                   0,              0.9919,             0.99111,             0.99462,             0.78975,            0.031538,             0.10087,                   0,          0.00015454,          0.00015454,          0.00015454
                 429,            0.029839,            0.063792,                   0,             0.99194,             0.99111,             0.99471,             0.78971,             0.03139,            0.099967,                   0,          0.00015256,          0.00015256,          0.00015256
                 430,            0.030475,            0.062551,                   0,             0.99175,             0.99111,             0.99481,             0.79225,            0.031331,             0.10008,                   0,          0.00015058,          0.00015058,          0.00015058
                 431,            0.029556,            0.063708,                   0,              0.9916,             0.99111,             0.99484,             0.79074,            0.031312,             0.10136,                   0,           0.0001486,           0.0001486,           0.0001486
                 432,             0.02935,            0.062311,                   0,             0.99146,             0.99111,             0.99489,             0.78749,            0.031244,             0.10214,                   0,          0.00014662,          0.00014662,          0.00014662
                 433,            0.029687,             0.06277,                   0,             0.99208,              0.9907,             0.99482,             0.78638,            0.031282,             0.10211,                   0,          0.00014464,          0.00014464,          0.00014464
                 434,            0.029111,            0.063139,                   0,             0.99178,             0.99012,             0.99475,             0.78729,            0.031423,             0.10098,                   0,          0.00014266,          0.00014266,          0.00014266
                 435,            0.028542,            0.063654,                   0,             0.99002,             0.98913,             0.99459,              0.7871,            0.031329,            0.099445,                   0,          0.00014068,          0.00014068,          0.00014068
                 436,            0.029132,            0.062856,                   0,             0.99177,             0.98913,             0.99464,             0.78501,            0.031192,            0.098396,                   0,           0.0001387,           0.0001387,           0.0001387
                 437,            0.028757,             0.06363,                   0,             0.99194,             0.99111,             0.99473,             0.78626,            0.031303,             0.10013,                   0,          0.00013672,          0.00013672,          0.00013672
                 438,            0.028077,            0.064199,                   0,             0.99208,             0.99048,             0.99482,             0.78602,            0.031509,              0.1012,                   0,          0.00013474,          0.00013474,          0.00013474
                 439,            0.029612,            0.062426,                   0,             0.99207,             0.98903,             0.99485,             0.79031,            0.031264,            0.099956,                   0,          0.00013276,          0.00013276,          0.00013276
                 440,            0.028549,            0.064643,                   0,             0.99207,             0.98893,             0.99452,             0.79249,            0.031195,            0.099099,                   0,          0.00013078,          0.00013078,          0.00013078
